@relation 'user_remapped-weka.filters.unsupervised.attribute.Remove-R6-7,14-23-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,12-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.Resample-B1.0-S3-Z100.0'

@attribute votes_funny numeric
@attribute votes_useful numeric
@attribute votes_cool numeric
@attribute review_count numeric
@attribute friends numeric
@attribute fans numeric
@attribute average_stars numeric
@attribute compliments numeric
@attribute elite numeric
@attribute profile numeric
@attribute cute numeric
@attribute funny numeric
@attribute plain numeric
@attribute writer numeric
@attribute list numeric
@attribute note numeric
@attribute photos numeric
@attribute hot numeric
@attribute more numeric
@attribute cool numeric
@attribute personality {Extraverted,Introverted}

@data
0,4,1,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,5,1,4,3,0,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,6,2,16,2,0,4.69,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,6,1,6,1,1,3.29,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,27,8,37,1,2,4.08,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
0,0,2,1,9,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
147,285,101,228,3,4,3.58,15,2,0,0,1,3,1,1,4,0,1,1,3,Extraverted
11,30,12,14,1,0,3.36,5,1,0,0,0,1,0,0,3,0,0,0,1,Introverted
2,6,1,23,1,0,3.91,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
17,45,12,84,1,0,3.67,3,1,0,0,0,1,1,0,0,0,0,0,1,Introverted
2,6,1,14,1,0,3.87,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
0,3,1,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
104,164,115,67,228,4,3.32,38,1,0,0,1,12,3,0,5,4,2,1,10,Extraverted
0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
12,19,12,7,1,1,3.29,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
18,70,26,40,5,1,3.56,4,1,0,0,0,1,0,0,0,0,1,1,1,Extraverted
1,33,8,59,2,0,4.55,13,1,1,0,0,9,0,0,1,0,0,0,2,Introverted
24,123,63,85,13,3,3.91,20,1,0,0,1,8,0,0,2,2,1,1,5,Extraverted
0,3,0,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,1,2,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,3,2,15,1,0,2.6,2,1,0,0,0,0,0,0,1,0,0,0,1,Introverted
1,3,1,17,1,0,3.88,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
12,33,8,13,9,0,4.23,7,1,0,0,0,2,1,0,1,0,1,0,2,Introverted
12,61,35,34,8,1,3.97,17,1,0,1,0,2,2,0,7,0,1,1,3,Extraverted
1,5,2,13,1,0,4.23,8,1,0,0,5,0,2,0,0,0,0,0,1,Introverted
55,244,93,253,7,2,3.66,30,3,0,1,2,3,2,0,1,2,3,3,13,Extraverted
1,2,0,2,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
11,72,18,47,5,0,4.22,2,1,0,0,0,0,0,0,1,0,0,0,1,Introverted
1,1,0,1,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
5,13,4,22,1,1,3.52,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,20,8,40,1,1,3.8,3,1,0,0,0,1,0,0,0,0,2,0,0,Introverted
6,19,12,11,2,1,4.17,1,1,0,0,0,0,0,0,0,0,0,1,0,Introverted
1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,10,1,11,1,0,3.5,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
64,181,63,137,9,4,3.54,39,2,0,0,4,6,7,0,4,0,7,6,5,Extraverted
0,3,0,5,1,0,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,5,1,7,1,0,4.57,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,12,5,19,2,0,4.32,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
1,4,2,8,1,0,4.78,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
26,97,17,63,1,0,3.12,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
1,2,1,7,7,0,2.29,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
19,66,28,89,1,1,3.92,7,1,0,0,0,2,2,0,0,0,0,0,3,Introverted
0,12,2,9,1,0,3.44,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,11,1,15,3,0,4.27,1,1,0,0,0,1,0,0,0,0,0,0,0,Extraverted
0,8,3,6,3,1,4.14,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
83,283,110,204,2,12,3.87,46,3,0,0,6,11,2,0,6,1,4,4,12,Introverted
0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
8,22,17,11,3,0,4.92,2,1,0,0,0,1,0,0,0,0,0,1,0,Extraverted
849,1730,1119,1174,33,34,3.82,1086,1,7,22,115,387,34,2,84,13,149,7,266,Extraverted
11,20,8,8,6,0,3.88,2,1,0,0,0,0,0,0,0,0,1,1,0,Extraverted
2,14,3,15,4,1,3.87,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
54,166,101,152,6,4,4.14,23,2,0,0,1,8,3,0,2,0,0,0,9,Extraverted
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
22,88,53,90,5,0,4.06,8,2,0,0,0,3,1,0,1,0,0,1,2,Extraverted
7,31,1,18,1,1,3.33,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
3,21,5,9,5,0,3.7,3,1,0,0,0,1,0,0,2,0,0,0,0,Introverted
1,7,3,3,3,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,14,3,15,3,1,4.12,4,1,0,0,1,0,1,0,0,0,0,0,2,Extraverted
31,51,13,42,1,1,4.28,3,1,0,0,0,2,1,0,0,0,0,0,0,Extraverted
0,0,0,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
12,21,5,22,5,1,3.45,2,1,0,0,0,0,0,0,0,0,0,0,2,Extraverted
9,32,12,33,1,1,3.85,3,1,0,0,0,0,1,0,0,0,1,0,1,Extraverted
2,7,2,6,7,0,4.33,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
2,1,0,3,1,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,16,4,6,2,0,3.17,2,1,0,0,0,0,0,0,0,0,0,2,0,Extraverted
0,1,1,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
36,60,17,85,4,2,3.53,22,3,0,2,1,7,3,0,4,1,1,0,3,Introverted
5,22,8,14,4,0,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,11,1,0,3.55,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
14,20,12,21,7,0,4.18,7,1,0,0,0,2,0,0,1,0,1,0,3,Introverted
42,75,56,34,13,1,4.46,27,3,0,1,3,3,1,0,7,0,4,1,7,Extraverted
0,1,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
5,40,17,49,3,0,3.29,3,1,0,0,1,1,0,0,0,1,0,0,0,Extraverted
53,138,37,63,2,3,3.38,10,1,0,0,2,2,2,0,0,0,3,0,1,Introverted
72,161,105,40,25,3,3.27,42,1,0,0,4,11,3,0,2,0,6,2,14,Introverted
1483,2070,1592,696,26,32,3.67,972,4,8,13,78,177,62,1,154,24,182,24,249,Extraverted
1,2,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
11,74,16,55,1,0,3.43,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
31,105,42,314,1,2,4.13,4,1,1,0,0,0,1,0,2,0,0,0,0,Extraverted
3,7,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
11,36,12,26,2,0,3.52,6,1,0,0,0,0,2,0,3,0,1,0,0,Introverted
50,94,31,81,12,0,2.85,7,1,0,0,1,2,3,0,0,0,0,0,1,Extraverted
0,1,1,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
6,21,2,35,1,0,3.71,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
12,77,15,74,2,1,3.68,6,2,0,0,0,3,1,0,0,0,1,0,1,Introverted
4,14,1,8,1,0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,6,1,7,1,0,3.17,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
40,28,27,18,17,1,2.94,9,1,0,1,5,0,0,0,0,0,0,0,3,Extraverted
57,115,35,96,2,2,3.3,6,1,0,0,1,2,0,0,1,0,0,0,2,Extraverted
0,0,0,4,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
11,56,15,34,7,4,3.89,14,1,0,0,0,3,3,0,2,0,1,1,4,Extraverted
5,8,1,6,1,0,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,12,1,6,2,0,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,7,0,7,1,1,4.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,2,11,1,0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,32,17,27,33,3,3.69,4,1,0,0,0,0,0,0,0,0,3,1,0,Extraverted
7,12,3,7,12,0,3.71,6,1,0,0,0,3,0,0,1,0,0,1,1,Introverted
2,9,3,17,1,0,4.69,1,1,0,0,0,0,0,0,0,0,1,0,0,Extraverted
3,5,2,10,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,1,0,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
9,45,20,74,5,0,3,13,1,0,5,1,1,0,0,1,1,0,0,4,Introverted
178,617,183,410,11,6,3.17,57,2,1,0,3,8,13,0,7,2,10,3,10,Introverted
0,4,1,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,12,1,16,3,0,4.25,3,1,0,0,0,0,1,0,1,0,0,0,1,Extraverted
19,53,38,27,1,4,4.37,6,1,0,0,0,0,0,0,0,2,2,0,2,Introverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
65,98,63,52,22,2,3.95,15,1,1,1,2,2,0,0,1,0,3,2,3,Introverted
1,8,2,5,5,1,4.6,2,1,0,0,0,2,0,0,0,0,0,0,0,Extraverted
0,1,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,65,19,92,1,0,3.57,2,1,0,0,0,0,1,0,1,0,0,0,0,Extraverted
0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
13,38,22,35,2,0,4.14,0,2,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,10,4,14,1,1,4.21,2,1,0,0,0,1,1,0,0,0,0,0,0,Introverted
627,657,436,590,86,27,3.65,216,4,2,5,30,44,19,1,32,4,29,3,47,Extraverted
3,12,3,4,3,0,4.75,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
3,18,4,8,4,2,4.12,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
0,1,0,2,1,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,Extraverted
0,4,1,4,1,0,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
66,191,72,124,26,5,3.7,28,3,0,0,0,1,3,1,5,1,5,4,8,Extraverted
1,4,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,2,1,1,16,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,7,3,9,3,0,4.11,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,7,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,2,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
46,67,24,20,3,0,3.9,2,1,0,0,0,2,0,0,0,0,0,0,0,Introverted
0,5,3,3,1,0,3.67,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
0,2,0,5,1,0,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
13,29,8,26,1,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,20,1,7,1,0,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,1,7,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
5,6,2,9,1,0,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,5,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,4,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,13,4,8,1,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
0,5,0,4,1,0,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
9,22,10,33,8,1,3.94,12,1,0,0,0,3,1,0,0,0,1,0,7,Introverted
0,0,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
27,90,31,84,1,5,3.6,22,2,0,0,0,5,1,0,5,0,6,1,4,Introverted
14,59,43,34,1,1,3.67,6,1,0,0,1,0,1,0,0,0,1,0,3,Extraverted
1,7,0,7,3,0,2.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,10,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,4,1,3,1,0,2.33,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,8,2,7,1,0,2.43,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
7,34,8,33,1,2,3.39,5,1,0,0,2,0,0,0,0,0,1,0,2,Extraverted
0,3,2,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,10,2,12,1,0,3.42,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
4,11,5,7,5,1,4.57,2,1,0,0,0,0,0,0,2,0,0,0,0,Extraverted
0,6,0,6,1,0,2.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
103,272,182,205,35,3,3.57,74,3,1,1,6,17,12,0,9,8,5,1,14,Extraverted
0,2,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,4,0,6,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,9,1,5,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
5,37,5,20,1,0,3.52,1,1,0,0,0,0,0,0,0,0,0,1,0,Introverted
75,218,141,68,52,3,3.87,38,3,0,0,1,3,2,0,7,0,9,1,15,Extraverted
15,45,11,86,2,3,3.66,16,1,0,1,1,2,3,0,1,1,3,0,4,Introverted
8,43,29,103,1,1,4,7,1,0,0,1,0,0,0,0,1,1,1,3,Extraverted
9,28,6,15,7,0,3.53,2,1,0,0,0,0,1,0,0,0,0,1,0,Introverted
0,1,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,1,6,4,0,3.17,2,1,0,0,0,0,0,0,1,0,1,0,0,Introverted
2,7,3,4,3,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,5,0,8,1,0,2.38,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
9,21,12,18,1,1,3.84,3,1,0,0,1,1,0,0,0,0,0,0,1,Extraverted
89,254,98,146,8,13,3.81,93,2,1,0,7,24,15,0,13,0,20,3,10,Introverted
1,30,6,19,1,0,4.21,2,1,0,0,0,0,0,0,2,0,0,0,0,Extraverted
0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,4,0,4,4,0,3.33,2,1,0,0,0,0,0,0,1,0,0,0,1,Extraverted
14,65,5,37,3,0,4.3,3,1,0,0,0,1,0,0,1,0,0,1,0,Extraverted
0,0,2,2,29,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
341,881,477,489,16,18,4.17,286,8,2,4,30,50,13,4,23,6,52,4,98,Extraverted
9,12,7,12,1,0,3.33,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
3,2,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
9,23,5,19,1,0,2.84,2,1,0,0,0,0,0,0,0,0,0,0,2,Introverted
0,1,0,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
12,34,16,31,23,0,3.58,13,1,1,0,2,4,0,0,4,0,1,0,1,Extraverted
7,27,6,15,1,0,3.69,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
11,35,11,15,2,2,3.27,3,1,0,0,0,0,1,0,2,0,0,0,0,Introverted
2,13,2,19,10,1,3.79,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,8,7,7,1,1,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,10,0,10,1,0,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,0,13,1,0,4.38,1,1,0,0,0,0,0,0,0,0,0,1,0,Introverted
504,1052,550,556,90,15,3.47,216,3,4,2,25,65,17,0,27,3,35,3,35,Extraverted
13,66,16,50,2,1,3.79,8,1,0,0,0,2,1,0,3,0,0,0,2,Introverted
19,49,11,22,7,1,3.56,1,1,0,0,0,0,0,0,0,0,0,0,1,Extraverted
37,181,47,163,2,4,4.34,14,4,0,1,0,2,3,0,3,0,0,0,5,Extraverted
1,10,2,5,3,1,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
129,380,187,214,24,8,3.9,115,4,0,1,6,22,10,0,13,0,20,6,37,Extraverted
3,9,4,12,1,0,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,3,9,1,0,4.78,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,7,3,8,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3731,5268,4773,531,83,145,3.96,6183,6,58,183,505,958,302,22,273,393,2153,79,1257,Introverted
0,4,0,5,1,0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
3,7,4,9,11,1,4.11,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
0,5,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
10,87,33,57,63,6,4,9,1,0,0,0,1,2,0,2,0,3,1,0,Extraverted
0,4,0,3,1,0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
89,179,90,82,22,3,3.75,30,2,0,1,2,4,4,0,3,0,5,1,10,Extraverted
4,6,1,17,1,0,2.88,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
4,5,4,6,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
27,132,17,145,9,2,3.72,8,1,0,0,0,2,0,0,2,0,0,0,4,Introverted
3,19,6,24,1,1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,2,1,26,1,0,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
2,2,1,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,2,0,5,3,0,3.75,1,1,0,0,0,0,1,0,0,0,0,0,0,Extraverted
1,12,0,2,1,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1946,3175,2171,1261,56,182,3.71,1382,5,11,15,229,261,105,31,161,25,230,49,265,Extraverted
1,7,3,10,1,0,4.22,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
25,77,30,68,1,4,3.74,18,1,1,1,1,7,1,0,5,0,0,0,2,Introverted
22,52,33,29,36,5,4.07,16,1,0,0,0,4,0,0,4,0,1,1,6,Extraverted
49,219,105,160,24,5,3.85,29,3,1,0,2,5,2,0,5,0,6,1,7,Extraverted
47,204,100,106,3,6,4.26,43,2,0,0,0,13,4,0,4,0,4,7,11,Extraverted
0,2,1,2,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
5,18,7,15,2,1,3.73,2,1,0,0,0,1,0,0,0,0,1,0,0,Extraverted
108,170,118,115,2,4,4.06,29,1,1,3,2,4,1,0,2,0,2,4,10,Introverted
0,2,3,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,4,1,3,1,0,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,20,2,19,4,0,4.1,3,1,0,0,1,1,0,0,1,0,0,0,0,Extraverted
14,23,16,38,1,0,4.05,5,1,0,1,0,0,0,2,1,0,1,0,0,Extraverted
0,6,1,7,2,0,4.29,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
14,36,15,19,1,0,4.52,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,5,3,17,4,3,4.53,3,1,0,0,1,0,1,0,0,1,0,0,0,Extraverted
0,2,1,4,2,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
1,1,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
97,563,110,374,8,14,3.68,53,3,0,0,5,15,8,0,6,5,3,5,6,Introverted
81,107,38,100,1,1,3.91,7,1,0,0,3,0,0,0,1,0,0,1,2,Extraverted
18,61,18,75,4,0,3.88,10,1,0,0,0,0,0,0,2,0,2,0,6,Extraverted
3,27,4,16,3,0,3.38,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
2,2,1,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,3,2,7,1,0,4.71,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
13,53,19,40,1,1,4.1,5,1,0,0,0,2,1,0,1,0,0,0,1,Introverted
1,8,2,5,1,0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
2,7,2,7,1,1,4.83,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,3,3,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,10,7,6,1,0,2.83,1,1,0,0,0,0,0,0,1,0,0,0,0,Introverted
3,11,4,8,1,0,3.14,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
50,193,37,228,1,2,3.23,6,1,0,0,1,1,1,0,3,0,0,0,0,Introverted
0,1,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
6,38,11,41,4,0,3.77,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
31,71,27,29,13,2,3.6,8,1,0,0,0,3,1,0,3,0,0,0,1,Introverted
5,10,10,12,84,1,4.08,3,1,0,0,0,0,0,0,0,0,1,0,2,Extraverted
5,34,16,22,2,0,3.64,2,1,0,0,0,1,0,0,1,0,0,0,0,Extraverted
9,22,10,15,2,1,3.38,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,8,3,22,4,0,3.82,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
232,849,308,522,12,17,3.54,96,9,1,1,4,25,15,7,12,0,5,7,19,Introverted
1,26,15,10,7,0,4.2,7,1,0,0,0,3,1,0,1,1,0,0,1,Extraverted
0,17,10,5,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
40,77,12,57,1,0,3.37,5,1,0,0,0,2,0,0,1,0,0,0,2,Extraverted
1,15,5,24,10,0,4.12,8,1,0,0,0,2,0,0,1,0,1,0,4,Introverted
0,0,1,5,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
5,8,1,7,1,0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,5,4,3,159,4,4.67,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,5,1,6,1,0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,6,1,1,11,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,Extraverted
2,2,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,6,2,9,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,2,0,7,1,0,3.86,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
0,0,1,4,1,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,1,0,12,1,0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
1,12,0,10,1,0,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
3,6,2,4,1,0,3.4,1,1,0,0,0,0,0,0,0,1,0,0,0,Extraverted
2,3,3,6,2,1,4.5,3,1,0,0,0,1,0,0,0,1,1,0,0,Extraverted
0,5,1,4,1,1,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
5,36,14,12,2,0,4,4,1,0,0,0,0,0,0,0,1,1,0,2,Extraverted
260,500,370,372,15,12,4.04,191,5,3,1,18,30,11,2,19,1,23,6,77,Extraverted
2,5,0,7,1,0,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
1,8,0,8,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
0,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
7,44,21,46,15,9,4.37,11,1,0,0,0,1,1,1,1,0,2,2,3,Introverted
1,3,1,7,2,1,3.86,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
21,18,2,20,1,0,3.75,1,1,0,0,0,1,0,0,0,0,0,0,0,Introverted
1,11,0,8,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
15,85,64,7,1,23,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Extraverted
67,240,93,198,1,8,3.58,38,4,0,1,1,13,6,0,5,0,3,3,6,Extraverted
4,2,0,10,1,0,3.6,1,1,0,0,0,0,0,0,0,0,0,0,1,Introverted
0,0,0,2,1,0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Introverted
