yelping_since,votes_funny,votes_useful,votes_cool,review_count,name,user_id,friends,fans,average_stars,type,compliments,elite,num_sweet,num_spicy,num_salty,num_carbs,num_crunchy,num_sour,num_citrus,num_exotic,num_chocolate ,num_alcoholic,personality
2010-08,0,0,0,1,James,UPPWeQ9Z8Lei9Y2oY_lXpw,0,0,5.0,user,0,0,0,3,1,0,0,0,0,0,0,0,Risk Taker
2011-01,0,0,2,3,Terry,xmYcUgsqvQ2Zj6atwv0oDA,0,0,2.33,user,0,0,2,0,0,0,0,0,1,0,0,0,Prosocial
2012-02,0,18,4,25,Linda,8ZRii28j1d49NGHLcXZ23Q,0,0,3.64,user,1,0,0,0,3,0,0,0,0,0,0,0,Anxious
2012-09,3,289,285,19,Emily,UeKyFY-6Vz9SqaPck5vS0w,2,33,4.42,user,2,0,0,3,0,0,0,0,0,0,0,1,Risk Taker
2009-11,5,22,7,20,ryan,ihZ9UuuFI_UOySRqr3KFGg,3,1,4.0,user,1,0,2,2,9,3,0,0,1,0,0,5,Anxious
2010-05,2,9,1,10,Chris and Michele,ZzxZZksMVxeOGcGfEFbfUw,1,0,3.5,user,1,0,3,0,5,2,3,0,0,0,1,1,Anxious
2011-04,1,7,0,7,Jennifer,xi0j2fpeE4yQkpHwq7evEg,3,0,2.83,user,0,0,0,0,2,2,2,0,0,0,0,0,Anxious
2010-07,10,29,5,8,Dan,pYDbT9-hP-A-gmsbQhhUtA,1,0,4.14,user,0,0,4,0,3,1,0,0,1,0,1,4,Prosocial
2012-08,20,84,17,71,Gwen,JfnlQVCV6GOe59N7eODNhg,0,1,3.73,user,6,0,0,0,5,2,3,1,0,0,0,0,Anxious
2010-06,13,24,4,16,Jennifer,sTbkWoOX8Q3yzrpjzJKGpQ,4,1,3.0,user,2,0,7,1,1,2,1,0,1,0,0,2,Prosocial
2008-08,40,62,35,41,Tyronius,bXJ9U9e_zn8K1xKwqTArzw,38,0,3.59,user,11,0,5,4,12,5,4,0,1,0,0,0,Anxious
2013-03,0,3,2,13,Joe,xMRD5KusiD2ZIw_iHenZng,0,0,3.07,user,0,0,0,0,5,0,0,0,0,2,0,1,Anxious
2011-06,4,22,7,36,Melissa,0sMfev-5zhOLZhwU9sTsOA,5,1,3.5,user,25,0,0,2,0,2,3,1,0,1,0,0,Perfectionist
2009-08,6,8,8,6,ronald,uIDXAsOrG1sj03RYOdqALA,1,2,4.0,user,2,0,2,0,11,1,3,0,3,1,1,0,Anxious
2009-05,1,10,0,6,Tanner,omFJFBcddGY687Dnn5uncw,0,0,4.17,user,1,0,2,2,1,0,2,0,1,0,0,0,Prosocial
2010-06,0,1,0,2,Lisa,jXkLOKdqxLYMW921Lpr4Yg,0,0,4.0,user,0,0,3,0,3,6,4,1,0,0,0,0,Passive
2012-10,0,1,0,7,Kristen,_JQHAVPaEDGwZQN7DpYBTA,0,0,4.43,user,0,0,0,0,2,0,1,1,0,0,0,0,Anxious
2012-04,1,0,0,1,Chris,4DD4BtR1n8sm4hIGSMkaeA,0,0,5.0,user,0,0,0,2,0,0,0,0,0,0,0,0,Risk Taker
2009-10,5,20,7,37,George,TBHbiXzo4YkE9hIBCmyJzQ,0,0,4.05,user,6,0,0,0,2,1,1,0,0,0,0,1,Anxious
2012-01,1,14,0,19,Mari,amie7SibTZt4OBatprBHzQ,0,0,2.79,user,0,0,3,0,0,1,2,0,0,0,2,0,Prosocial
2010-03,0,3,0,4,Pauline,RJX1E5_xwd5x15TYFOYv1g,0,0,3.33,user,0,0,2,0,8,1,0,0,0,0,1,1,Anxious
2010-08,35,76,22,194,Darlene,vspaOUzg9i3rNo6hGpqT7Q,0,0,3.52,user,11,0,0,0,2,0,0,0,0,0,0,1,Anxious
2011-02,5,8,3,5,Leslie,eTWF91zN01KZ8tWwEAjVrw,0,0,3.25,user,0,0,5,0,0,0,0,0,0,1,0,0,Prosocial
2010-06,1,4,0,3,Tom,kDfaps_TKwxBvEVbTNBXNQ,0,0,3.33,user,0,0,0,1,5,1,0,0,0,0,0,3,Anxious
2013-03,0,2,1,12,Tim,hSeuxY-V5emOgLLqyjZ4sw,0,0,3.67,user,0,0,0,0,5,2,0,0,1,0,0,2,Anxious
2007-04,209,442,324,210,Lisa,UyoyLU261yg7uJ5LSS1IDQ,5,9,3.84,user,71,3,14,0,4,2,2,0,3,1,1,0,Prosocial
2009-09,2,8,4,5,Ben,v-DN6nLa1lv5qOWfFQfaBw,0,1,4.4,user,1,0,7,1,6,1,8,0,0,1,1,0,Perfectionist
2012-03,0,0,0,1,Marvin,UMIVWxNXcc8xng7e0iRfig,0,0,5.0,user,0,0,0,3,1,0,0,0,0,0,0,0,Risk Taker
2008-12,59,240,69,397,Alicia,YPk47NcyWSkk-541OxyzMQ,10,4,3.35,user,71,3,10,3,15,4,1,0,0,0,2,22,Liberal
2007-05,52,337,125,238,Patrick,9qB4q1s6c5AEoperHdNLxw,5,5,4.3,user,29,0,5,0,25,3,9,0,2,0,1,0,Anxious
2006-11,7,30,11,43,Eric,gJEGbVontBIzJdppnc_h1A,0,0,4.48,user,2,0,2,1,4,1,0,1,0,0,0,0,Anxious
2009-08,0,1,0,3,Rob,L8zi58LGIBfGj5uFKn6N-w,0,0,4.67,user,0,0,0,0,3,0,0,0,0,0,0,1,Anxious
2010-07,0,7,1,4,Jamie,HZGFiNjDm0R_bNCFosnx_Q,0,0,2.75,user,0,0,2,0,2,0,3,0,0,0,0,0,Perfectionist
2009-07,44,120,27,203,Mike,TCEqENMcnIjsBCjlI_Stzg,7,4,3.9,user,7,0,11,5,22,8,10,2,7,0,0,1,Anxious
2010-09,7,41,5,39,S,9fdcXkwACX9C-ClCDGeK-g,0,0,3.19,user,4,0,0,0,0,2,0,0,0,0,0,0,Passive
2010-01,0,0,0,3,N,MVeWpdKrFom6_vTxi1wlxQ,0,0,4.33,user,1,0,2,0,4,5,1,0,0,0,0,0,Passive
2010-11,11,15,6,13,Jai,OA30cYBjuziFxMJqyyNt3w,6,0,2.08,user,3,0,4,1,2,0,0,0,0,0,0,0,Prosocial
2011-06,1,4,4,5,Sonny,wskNc1phIedSBWl32n8AfQ,11,2,4.8,user,0,0,0,0,3,0,0,0,0,0,0,0,Anxious
2008-11,100,352,143,428,Katherine,nYfpquFWxQC342RenTI3rA,33,6,3.76,user,57,4,77,20,49,41,22,3,6,5,12,11,Prosocial
2013-10,0,0,0,1,Elizabeth,Koai9L36kFMM-XsG1PxO7Q,0,0,5.0,user,0,0,1,0,2,0,1,0,0,0,0,0,Anxious
2011-02,0,10,6,11,Audrey,RUtZUPXcN5hkwltMAUwLQw,2,0,3.82,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2010-12,2,17,9,92,N,RdWhGfwHORbIEyFj6YbZow,5,1,3.76,user,1,0,3,0,3,0,0,0,0,0,0,1,Prosocial
2012-05,0,2,0,2,Victor,D51PkdbE3ws1P7ue0KU_eA,0,0,5.0,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2010-08,11,58,14,113,Marie,W9ZG5q-QIblXYeHgaPS5Uw,31,1,3.61,user,4,0,8,6,15,7,3,0,1,0,0,77,Liberal
2011-07,1,5,3,6,Amanda,i9SwlJulUQSTl1JtNnMLXg,0,0,4.33,user,0,0,1,0,2,0,0,0,0,0,0,0,Anxious
2011-04,1,3,0,9,Jon,1vMCQ-IjsE5tqI8bK2NEGA,0,0,3.12,user,0,0,0,2,1,1,1,0,0,0,0,1,Risk Taker
2009-04,3,19,8,11,Butch,tf-OyIJ87Hm8I7zF5CU26A,6,0,4.27,user,1,0,2,0,7,1,1,1,1,1,0,0,Anxious
2012-04,5,7,2,9,Julie,3lPOjxZ08f8VyXGIDqCyHg,4,0,3.0,user,1,0,2,0,0,0,0,0,1,1,0,0,Prosocial
2011-04,1,11,6,23,Jean,oBdMoQt6wz_2fNbyqezjog,1,0,3.78,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2010-12,6,23,8,8,Cheryl,iit44Yp_Vbj6VTzSVErb_A,0,2,3.43,user,0,0,1,0,3,2,0,0,0,0,0,2,Anxious
2009-07,2,26,6,25,Marie,5sTIqfZr45ZGEjanTXGZCg,3,3,4.44,user,3,0,8,2,9,7,4,0,1,0,3,5,Anxious
2011-07,0,1,0,1,Beth,iY1u6312kw_cvKJq-9e_LA,0,0,5.0,user,0,0,0,0,2,1,0,0,0,0,0,0,Anxious
2008-05,389,394,279,272,Junk,dYtkphUrU7S2_bjif6k2uA,1,8,3.28,user,58,0,2,2,6,1,3,0,1,0,0,6,Anxious
2010-02,0,12,6,9,Bill,4z2Vk2OkupRhlW3atQ5URQ,0,0,4.12,user,0,0,0,0,0,0,3,0,1,0,0,1,Perfectionist
2010-09,11,54,10,37,Ann,kpAGBNgXaKir_jHGHvLCmQ,0,0,4.22,user,2,0,4,0,0,0,0,0,0,0,4,0,Prosocial
2007-12,55,111,37,108,Matt,DI1wmnA_Pg9mycZV84_syw,11,6,3.78,user,35,1,1,1,6,5,1,0,1,1,0,8,Liberal
2014-01,2,14,11,13,Aimster,OQ5BohJuYY-PgnqjTlbAyA,0,0,3.79,user,5,0,0,0,10,0,2,0,0,0,1,0,Anxious
2010-12,1,0,0,14,Stephanie,4Xu5YCGvCv21q4OE9zMpCw,0,0,3.92,user,0,0,0,2,1,0,0,0,0,0,0,0,Risk Taker
2009-10,15,43,11,29,Drea,-gYewpdhOiHPMQeV-dvieA,2,2,3.72,user,2,0,0,3,1,1,1,0,1,0,0,1,Risk Taker
2010-07,1,28,4,24,Susie,ty6GcgD7Jh8xAlz6eIhXng,0,0,3.83,user,3,0,10,1,6,4,1,1,0,1,4,1,Prosocial
2010-03,0,7,0,7,Cody,CLqGdE4DtWWvZDEsa7QFzg,39,1,2.86,user,1,0,0,10,2,1,0,2,0,4,0,0,Risk Taker
2011-12,0,1,0,8,Lorna,kbkl3xPdzkz5L9Rrl17THA,0,0,3.29,user,0,0,2,1,4,0,0,0,0,0,0,2,Anxious
2010-06,14,28,3,18,Sabrina,HCiupvotTIKR6hnGrZn21w,7,1,4.44,user,2,0,4,1,0,0,0,0,0,0,0,1,Prosocial
2012-09,0,2,0,3,Michael,VFaTXJpX6OJvp3yYE1aX6A,4,0,2.67,user,1,0,1,0,2,0,1,0,0,0,1,0,Anxious
2008-06,4,20,15,8,Scott,zRJU9Ap5YCEUZ7VXnQKJQw,1,0,5.0,user,0,0,0,0,6,0,0,0,0,0,0,2,Anxious
2012-05,0,3,3,8,Amanda,nbkxuEFnPqitQ0KrQYgFIw,0,0,3.88,user,1,0,2,0,0,0,1,0,0,0,0,1,Prosocial
2011-02,0,6,3,7,Bryce,o6GsxA7yvmj9gnCp3uIRNQ,5,0,2.43,user,0,0,3,0,0,2,0,0,0,0,0,0,Prosocial
2011-06,2,17,0,7,Danielle,kEMptrAD-6yiSTV3ddqSKQ,2,0,2.8,user,0,0,0,0,5,1,0,1,0,0,0,0,Anxious
2009-06,17,62,29,66,Julie,W-YrM_6TEzDxULMYYP-RbA,5,2,4.23,user,18,0,2,0,1,3,0,0,0,0,0,0,Passive
2010-08,0,3,1,2,Patrick,iU8oI5YDJ4zj25RhiAN0DA,0,0,4.5,user,2,0,5,0,4,0,1,0,0,0,0,2,Prosocial
2009-12,29,62,31,36,Gavin,mMSWtsCiMkzGtd1aMhh5VQ,13,2,3.81,user,8,0,11,8,20,10,7,1,5,7,3,11,Anxious
2010-02,1,11,1,17,Jaime,UqDue8IffWRqzRQBOQj6Uw,0,1,4.0,user,1,0,0,0,0,0,2,0,0,0,0,1,Perfectionist
2011-07,0,6,0,7,Corey,eyMOLC79AKvpdZgjZHo3AA,0,0,3.25,user,1,0,1,1,2,0,1,0,0,0,0,0,Anxious
2012-10,0,4,1,10,Maralina,Cf6lMDDaCfKIhClsHUmw-Q,0,0,3.0,user,0,0,2,0,0,1,0,0,0,0,0,0,Prosocial
2010-04,0,0,0,1,Michael,dyYk4Ke1hKtc3IclVR3MyA,0,0,3.0,user,0,0,0,0,5,0,0,0,0,0,0,0,Anxious
2008-05,415,538,324,191,Ally,1usJIBBfZRJ39bocPG7HWQ,17,10,3.91,user,144,4,11,3,27,5,13,1,2,0,1,0,Anxious
2008-08,22,161,32,209,Danny,kXPIy_W4JCXG8mCkgPC8Xg,3,3,3.76,user,10,2,10,0,4,0,4,0,0,0,2,8,Prosocial
2012-09,0,0,0,1,Lucia,WrVJ_O74QvuqEolyNjGKjw,0,0,3.0,user,0,0,1,0,0,3,0,0,0,0,1,0,Passive
2007-04,7,5,1,2,Andrea,VJtgq44uh5_-IBnYjyMEbw,0,0,3.0,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2012-01,0,1,0,1,Bryan,5GDl8Wr4rqpN5SRA3mBeKw,0,0,1.0,user,0,0,0,0,1,0,2,0,0,0,0,0,Perfectionist
2013-01,0,0,0,1,Spencer,O8fWrbwnsRvl0ZMgwd05Xw,0,0,2.0,user,0,0,1,6,10,1,0,0,0,0,0,0,Anxious
2011-06,0,1,0,1,Tracey,PWHCZMN4Jv9xPeiU4KIc4w,5,1,4.0,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2011-05,2,5,1,19,Katherine,LE6Yajmx2Db20gA99iu-IQ,2,0,4.28,user,0,0,4,2,7,5,0,3,0,1,0,0,Anxious
2009-01,0,6,1,13,jeff,PfWzFmXU_EVALH_LNOXyWQ,2,0,3.29,user,0,0,0,2,13,1,1,0,0,0,0,0,Anxious
2011-09,0,0,0,1,John,C-OAvIetRYzOhMGqzc03iw,0,0,5.0,user,0,0,0,4,0,0,0,0,1,0,0,3,Risk Taker
2011-06,0,8,1,7,Nancie,lHWmS0wYayzMVqvS1CFjCA,3,0,3.83,user,0,0,4,0,1,0,1,0,0,0,0,0,Prosocial
2009-12,3,42,7,82,Daniel,A1h1Vg1t7Kulv3Ya3U8Pcg,0,0,3.83,user,0,0,0,0,2,0,1,1,0,0,0,1,Anxious
2010-07,1,5,1,13,smf,rzHLT6kzygvCUYI4IXLDMw,0,1,4.23,user,0,0,0,0,3,0,0,0,0,0,0,0,Anxious
2009-05,1,5,0,16,Jess,Gr581YuWmIIKn_rLdJa-cQ,0,0,4.06,user,3,0,0,0,2,0,1,0,0,0,0,0,Anxious
2012-12,0,6,2,10,Ohmar,2xTUqAMJHjfzw6wGwxvTWw,0,0,4.45,user,0,0,0,0,2,0,1,0,0,0,0,0,Anxious
2008-09,1,4,3,11,Jaime,oB_pNxscE90BWqYHWUqcMQ,1,0,3.9,user,0,0,0,0,2,1,0,0,0,0,0,0,Anxious
2012-08,1,3,3,3,Mark,IvUF-G93bX6yhGbRYrkwuw,0,0,5.0,user,0,0,0,2,2,0,1,0,0,0,0,0,Risk Taker
2012-08,6,25,1,17,Lacey,L9FPHmWQfyYO2LUfNMcnXQ,1,0,2.83,user,0,0,3,0,0,0,0,0,0,0,0,0,Prosocial
2010-10,4,28,5,18,Nicole,3-GsuYu-kf_VfyM8W7R1ag,0,0,2.88,user,1,0,1,0,3,0,0,0,0,0,0,0,Anxious
2009-08,17,86,29,109,Nicole,5y0N0fTEg_ZGEGDGzzRTdg,12,2,4.19,user,11,0,3,1,7,1,1,2,2,1,2,6,Anxious
2007-07,458,543,376,297,Andrew,8XA7D9BwnL-Xxw_yLwL8hQ,59,15,4.0,user,245,0,5,6,9,4,3,0,2,2,0,6,Anxious
2013-02,5,4,4,2,Ben,sJaGu2PRq6ynfAu2jcbxrQ,2,0,4.5,user,1,0,0,0,15,0,0,0,0,0,0,3,Anxious
2009-01,2,21,9,10,D. Patrick,WzT1iB5k73t-7NYWG7Rcuw,81,6,4.6,user,7,0,0,3,5,1,0,0,0,0,0,0,Anxious
2009-06,5,25,8,31,Sheera,-j235MyR3UtGFN6UOHRPiQ,20,1,3.16,user,0,0,8,1,11,7,3,2,0,0,0,0,Anxious
2010-01,3,13,8,20,Lisa,f2F596C_I1-OiCpEHom1ww,0,0,3.75,user,0,0,2,1,1,0,0,0,1,0,0,0,Prosocial
2011-02,0,1,1,7,isabel,HEuRXV3g6MNmxizFN_dBLA,0,0,2.71,user,0,0,11,7,11,7,2,0,1,0,1,1,Prosocial
2009-06,5,13,4,8,Devra,rAk-41w9x2H_xnzAvek5YQ,6,1,3.5,user,1,0,4,0,15,1,1,0,0,1,0,3,Anxious
2011-01,20,26,20,21,Thommy,KK-aSOSPmgHroFqLsr9E3Q,3,0,3.95,user,30,0,1,7,2,2,0,0,0,0,0,2,Risk Taker
2013-05,2,11,4,16,Kat,4-bqbMULdQ_iAkXo7s4P3g,0,0,4.75,user,2,0,3,3,4,2,1,0,1,0,1,1,Anxious
2010-09,0,0,0,1,Sarah,Mm7TBKxd0LJze_3V6bohEA,0,0,5.0,user,0,0,2,0,0,0,0,0,0,0,0,0,Prosocial
2010-09,1,10,2,11,Georgia,Pdwec6sh7VRUGqI-g4OKfQ,0,0,4.18,user,1,0,0,0,3,0,0,0,0,0,0,2,Anxious
2011-12,1,3,0,4,T,vuWDi5-aBHq2aP6HESM7dA,0,0,3.0,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2011-11,2,1,1,7,Shortie,M3IOAeP7u2F3a6-S9RFb3A,0,0,4.33,user,0,0,2,0,2,0,1,1,0,0,1,0,Prosocial
2009-12,2,15,6,7,Kyle,WkxYtDKxNMcXmcCfI7SCeA,0,1,3.86,user,1,0,2,0,3,1,0,0,0,0,0,2,Anxious
2012-07,0,6,0,2,Ashli,_dnPdok9c9eTf_IZrXcFCw,0,1,4.5,user,1,0,7,1,0,1,0,0,0,0,1,0,Prosocial
2009-05,1,0,0,3,Liz,CoyN_4FYNPVy5vC8xHH0gA,1,0,3.67,user,0,0,0,4,2,0,0,0,0,0,0,0,Risk Taker
2012-06,0,2,0,2,Candice,TzUA6A_hNIR9segl35Qpqw,2,0,3.5,user,0,0,0,0,2,0,0,0,0,0,0,0,Anxious
2010-03,1,26,9,27,Patty,3ch-JeRygCmrXf4mwZ9JTg,17,0,4.11,user,2,0,0,1,2,2,0,0,2,0,0,7,Liberal
2011-02,5,27,11,11,Danae,FTls7um36VwaMcCUqXiCwQ,4,1,4.58,user,1,0,0,3,1,1,1,0,0,0,0,0,Risk Taker
2009-03,58,249,119,170,George,aIAjAU-6NH583EkQ6E9KRw,53,8,4.04,user,34,4,56,56,145,99,48,25,29,6,7,132,Anxious
2012-02,1,1,1,2,Madai,aEmMbbnq9tb2eRnnnvj7QA,3,1,3.5,user,4,0,0,1,3,0,3,0,0,0,0,0,Anxious
2009-10,3,13,5,13,Ashlee,LQDnciGomjSi-6aubHdE7w,2,1,3.46,user,2,0,1,0,9,0,0,3,0,0,0,0,Anxious
2013-05,0,1,0,3,Rhea,30E81OGpatyW56gI4GrvMQ,0,0,1.0,user,0,0,2,0,3,0,0,0,0,0,0,0,Anxious
2012-04,2,3,1,2,Joyce,uAVaPHWfeeWf-PIzLnezxg,0,0,3.0,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2012-09,0,9,1,11,Donald,VSJPVG2xSftbKmDULnpHbA,0,0,3.55,user,0,0,1,1,0,0,0,0,2,0,0,0,Conscientious
2006-09,3282,2904,3197,330,Bucky,-C9rJ-Kak4YgkTHwP33RIQ,31,77,4.13,user,4715,4,7,0,6,3,2,0,0,0,2,0,Prosocial
2010-10,0,3,0,3,Julia,cVREZE_IWl8IujYOdoDiCg,1,0,4.0,user,0,0,3,1,1,0,1,0,0,0,1,1,Prosocial
2009-11,1,6,2,5,Erik,GnnuqvyK_EYHFork9XMbxA,0,1,3.4,user,1,0,1,0,6,0,5,0,0,0,0,0,Anxious
2010-12,0,1,0,2,Kelly,5-VthQ5W4yGv9qNiTeiJ2Q,2,1,5.0,user,0,0,0,3,2,0,1,0,0,0,0,0,Risk Taker
2010-02,26,92,42,72,Mike,RvrrbYV8cfM4Nmwbzhqyjg,2,1,4.0,user,12,2,2,0,7,0,2,0,0,0,0,0,Anxious
2012-04,1,3,0,2,Steve,ymTrEFD8yT73AI81TkGQEg,0,0,3.0,user,0,0,0,2,0,4,0,0,0,0,0,0,Passive
2011-02,5,19,7,16,Sally,EywoJN6CPbBvUhrURrRe1Q,0,0,3.94,user,0,0,9,0,0,1,0,0,1,1,2,0,Prosocial
2010-07,0,0,0,3,Chris,ZeyKb-fxOuPnXhntiO7zCg,0,0,4.33,user,0,0,4,0,1,1,0,0,0,0,0,0,Prosocial
2010-07,59,95,59,106,Joshua,xGa5tVUwGk5cy6YUZG0wbA,6,4,3.85,user,25,2,5,2,0,2,0,0,1,0,1,10,Liberal
2012-06,0,11,2,8,Beth,9SmJAlPYZkcvi3jdwYoBbQ,2,0,3.75,user,0,0,1,7,15,4,7,0,0,1,0,1,Anxious
2011-11,0,0,0,2,Sunny,xIFSGhIPvzF93W_qniSnyw,0,0,3.0,user,0,0,0,2,0,0,0,0,0,0,0,0,Risk Taker
2010-05,1,2,0,9,Alison,Q5DjOq6xjgCvMygPzQc4gg,5,0,3.67,user,0,0,0,0,2,0,1,0,0,0,0,0,Anxious
2010-06,2,4,1,3,Bud,-dIzdAyOMVRAPmPv8imPsQ,17,1,4.67,user,1,0,0,0,3,0,0,0,0,0,0,0,Anxious
2008-06,12,44,19,34,angie,SHTJPF9xvkB912zkmvUw9A,13,1,3.61,user,4,0,5,2,17,8,2,2,1,1,0,13,Anxious
2009-02,12,58,13,46,Laura,EckeEizz8HNchFvo_pG2Aw,2,2,3.96,user,2,0,0,0,0,0,0,2,0,0,0,0,Critical
2012-12,5,5,1,13,Shane,RK84F1D5HddOfiIWbdWJFg,2,0,3.77,user,0,0,0,0,2,1,0,0,0,0,0,0,Anxious
2007-07,705,692,530,142,Jenn,g84VjttN28PWiv_WtdhnSQ,102,34,3.5,user,322,2,72,17,67,48,28,1,7,7,7,22,Prosocial
2011-05,0,2,0,1,Kristen,y8ETvzrwUoTzV9v09E5uPg,0,0,1.0,user,0,0,0,0,4,0,0,0,0,0,0,0,Anxious
2010-04,176,994,412,338,Scott,EIEf4s5c_CjwVjCRUCxTag,8,13,3.72,user,260,5,0,0,2,2,1,0,0,1,0,0,Anxious
2013-08,1,4,2,7,Ali,k4PnvF0pw_xwECRoY4WLDA,2,0,3.43,user,0,0,1,0,3,1,0,0,0,0,0,1,Anxious
2013-06,0,2,3,4,Joel,iimJ45YO0VerCqsbn1y0hw,0,0,3.75,user,0,0,0,1,2,0,0,0,0,0,0,0,Anxious
2011-04,0,4,0,2,Suzie,b4yrDjlaV0bSFp8dOxOTDA,1,1,3.5,user,0,0,4,0,2,3,2,0,0,1,0,6,Liberal
2012-01,1,2,2,9,Kelsey,ljeqRIBQOiPPdTelNDb2kA,0,0,4.11,user,0,0,0,0,6,0,6,1,1,0,0,2,Anxious
2013-06,0,6,5,18,Bridget,y_6_ibvH5rp9I1NrOW-FUA,1,0,3.78,user,0,0,4,0,9,2,1,2,0,0,0,4,Anxious
2009-03,3,5,3,1,Kevin,MW9LS_GX2-HXzzKwwlKuNQ,0,0,5.0,user,1,0,0,1,2,1,0,1,0,0,0,0,Anxious
2012-07,1,5,2,4,Casey,8u1S0fMFpa8R4UihJuo7XQ,2,0,2.5,user,0,0,0,0,0,2,0,0,0,0,0,1,Passive
2008-01,268,222,162,72,Camden,feDtiv33q5Td6HvmiKDYoQ,4,10,3.53,user,93,0,1,1,2,0,1,0,0,0,0,0,Anxious
2008-10,89,179,90,82,Rebecca,HvaVgP0S0dFaCbBDIQIkag,22,3,3.75,user,30,2,89,18,95,60,33,8,10,4,7,11,Anxious
2008-06,13,41,23,20,Crist0f3vao,Qk5YrT3dJywv_xjux8NSCQ,2,0,4.38,user,4,0,12,10,8,4,2,0,1,0,0,2,Prosocial
2010-08,0,2,1,5,Stephanie,BgFvuDIMvTH2Trrt7rkEZA,0,0,3.6,user,0,0,0,0,7,1,1,0,0,0,0,0,Anxious
2005-06,5,43,13,40,Brent,g-lJlj7TNdfoNqtk3r3Ikg,2,0,4.48,user,2,0,1,0,4,1,1,0,1,0,0,0,Anxious
2013-08,0,3,1,6,Josh,9EU_tKoeb1eWmxA5rFPUwA,0,0,5.0,user,0,0,1,0,2,1,0,0,0,0,0,0,Anxious
2010-08,9,56,10,22,Vero,Rl2ODhGKQ4VCueH6rzqBIA,6,1,3.35,user,4,0,4,0,6,3,1,0,0,3,1,1,Anxious
2009-05,0,10,2,19,Chris,6S1EpP_RB40jtaonD7hxxQ,2,0,3.95,user,0,0,2,2,1,1,1,0,2,0,0,0,Prosocial
2009-02,5,8,8,7,Julia,JzV77XbjGzd_qQcfayiu1A,0,0,3.57,user,0,0,2,0,2,5,0,0,0,0,0,0,Passive
2013-02,55,151,88,155,Andrew,LauzodUh37Oav3k6-33A8g,5,4,3.35,user,32,2,3,0,5,3,2,1,0,0,0,0,Anxious
2010-06,98,558,199,359,Lance,9YKD9HiqJsBTUNqPfq7qCA,9,9,3.91,user,114,4,2,0,1,1,0,0,0,1,0,1,Prosocial
2011-07,0,8,3,6,Gabi,z-nFzLSERYPvUSzBn-wqUw,3,1,4.14,user,0,0,0,0,0,2,0,0,0,0,0,1,Passive
2011-04,10,48,7,78,Liz,nWTvbPhOjLKOrm7K5eQHxg,0,0,3.63,user,6,0,7,0,4,2,1,0,0,0,1,0,Prosocial
2013-08,0,0,0,3,Allen,tkKDk4VRDUzcgm6RYIN94g,0,0,4.0,user,1,0,2,1,0,1,0,0,0,0,0,1,Prosocial
2013-04,2,23,2,10,Lou,FUCVObAQOIv105RrZCwlAw,0,0,3.25,user,1,0,0,1,4,4,0,0,0,0,0,4,Anxious
2010-07,3,20,4,16,Jay,CN6kQAUSR-vTKs6pz4oEkg,0,2,4.0,user,0,0,1,1,6,1,1,0,0,0,0,0,Anxious
2010-07,16,27,8,16,Lonni,IQTk7FS2EF657T8wJqr-sw,5,0,3.65,user,3,0,35,7,37,17,8,1,2,3,1,10,Anxious
2012-12,2,15,4,29,Aliya,IlVP2CHI0NMkuEi76TynTQ,1,0,4.26,user,2,0,2,0,1,0,0,0,0,0,0,0,Prosocial
2011-04,3,4,0,10,Dave,R4egSraA1XhP4ZMAk2hizg,1,0,3.67,user,0,0,0,0,0,2,0,0,0,0,0,0,Passive
2012-04,1,1,0,2,Maria,B8pdV4pgJpy3cSTLLiAmug,17,1,4.5,user,0,0,3,0,0,0,0,0,0,0,0,0,Prosocial
2010-10,17,38,7,43,Greg,-YLtOLwOh1_xxxBnGtuvNg,2,0,3.44,user,3,0,2,7,27,7,2,0,1,0,1,0,Anxious
2010-09,0,9,1,5,Justin,8e4fv7KfuWCPiNADzFNb6g,0,0,3.0,user,0,0,3,0,0,0,0,0,0,0,1,1,Prosocial
2013-05,0,3,0,8,Brandon,bXbs7Ccw5VUy7zpq_xq60w,1,0,3.75,user,0,0,2,0,2,1,0,0,0,0,1,0,Prosocial
2012-04,53,160,59,230,Courtney,QAZWaZfxnX2x1mJAkFMBug,5,1,4.02,user,29,2,0,10,4,2,3,1,0,0,0,0,Risk Taker
2010-04,3,46,2,34,Luna,h4ksd-CZ-TOePt0DTgMggw,0,0,3.0,user,2,0,2,0,5,5,5,0,0,0,1,2,Anxious
2013-04,1,4,2,2,Nick,rwz1OxOrgZ3nS0e3DsMwrw,2,0,3.0,user,0,0,0,0,5,0,0,0,0,0,0,0,Anxious
2009-09,12,44,9,51,Erica,3gSPrTgiKF8N-1d05KFlhg,0,0,3.06,user,2,0,0,0,5,0,1,0,0,0,0,0,Anxious
2011-04,1,28,4,26,Rosa,ylyVSS7H5NJPpu90swck3A,2,1,3.93,user,2,0,5,6,14,6,1,0,6,2,2,0,Anxious
2012-06,4,8,4,15,Mia,o8p9kv-1KYtHVicVF4_kdA,0,0,4.0,user,1,0,0,0,1,2,0,0,0,0,0,0,Passive
